# Strain Tracker Export
# generated: 2026-05-21T13:10:11.861Z
# fps: 120
# video_size_px: 1280x720
# calibration: 9.629723 px per mm
# calibration_points_px: (311.780,304.734) - (985.835,298.862)
# calibration_real_distance: 70 mm
# template_size_px: 40
# search_radius_px: 25
#
frame,time_s,x_px,y_px,x_mm,y_mm,dx_mm,dy_mm,match_score
943,7.858333,415.5876,350.7617,43.156753,36.424896,6.187881,-0.128595,0.9061
944,7.866667,415.6591,350.5134,43.164179,36.399114,6.195307,-0.154377,0.9056
945,7.875000,415.6591,350.5134,43.164179,36.399114,6.195307,-0.154377,0.9056
946,7.883333,415.6591,350.5134,43.164179,36.399114,6.195307,-0.154377,0.9056
947,7.891667,415.6591,350.5134,43.164179,36.399114,6.195307,-0.154377,0.9056
948,7.900000,415.5679,348.9189,43.154707,36.233535,6.185835,-0.319957,0.9083
949,7.908333,415.5679,348.9189,43.154707,36.233535,6.185835,-0.319957,0.9083
950,7.916667,415.5679,348.9189,43.154707,36.233535,6.185835,-0.319957,0.9083
951,7.925000,415.5679,348.9189,43.154707,36.233535,6.185835,-0.319957,0.9083
952,7.933333,415.5432,348.4321,43.152145,36.182980,6.183273,-0.370512,0.9086
953,7.941667,415.5432,348.4321,43.152145,36.182980,6.183273,-0.370512,0.9086
954,7.950000,415.5432,348.4321,43.152145,36.182980,6.183273,-0.370512,0.9086
955,7.958333,415.5432,348.4321,43.152145,36.182980,6.183273,-0.370512,0.9086
956,7.966667,415.5616,348.3777,43.154053,36.177331,6.185182,-0.376161,0.9086
957,7.975000,415.5616,348.3777,43.154053,36.177331,6.185182,-0.376161,0.9086
958,7.983333,415.5616,348.3777,43.154053,36.177331,6.185182,-0.376161,0.9086
959,7.991667,415.5616,348.3777,43.154053,36.177331,6.185182,-0.376161,0.9086
960,8.000000,415.6282,348.5520,43.160975,36.195433,6.192103,-0.358059,0.9093
961,8.008333,415.6282,348.5520,43.160975,36.195433,6.192103,-0.358059,0.9093
962,8.016667,415.6282,348.5520,43.160975,36.195433,6.192103,-0.358059,0.9093
963,8.025000,415.6282,348.5520,43.160975,36.195433,6.192103,-0.358059,0.9093
964,8.033333,415.6253,348.7350,43.160669,36.214441,6.191797,-0.339050,0.9085
965,8.041667,415.6253,348.7350,43.160669,36.214441,6.191797,-0.339050,0.9085
966,8.050000,415.6253,348.7350,43.160669,36.214441,6.191797,-0.339050,0.9085
967,8.058333,415.6253,348.7350,43.160669,36.214441,6.191797,-0.339050,0.9085
968,8.066667,415.5748,349.3918,43.155421,36.282639,6.186549,-0.270853,0.9079
969,8.075000,415.5748,349.3918,43.155421,36.282639,6.186549,-0.270853,0.9079
970,8.083333,415.5748,349.3918,43.155421,36.282639,6.186549,-0.270853,0.9079
971,8.091667,415.5748,349.3918,43.155421,36.282639,6.186549,-0.270853,0.9079
972,8.100000,415.5658,349.4852,43.154488,36.292343,6.185616,-0.261148,0.9072
973,8.108333,415.5658,349.4852,43.154488,36.292343,6.185616,-0.261148,0.9072
974,8.116667,415.5658,349.4852,43.154488,36.292343,6.185616,-0.261148,0.9072
975,8.125000,415.5658,349.4852,43.154488,36.292343,6.185616,-0.261148,0.9072
976,8.133333,415.3488,348.4351,43.131961,36.183293,6.163089,-0.370198,0.9056
977,8.141667,415.3488,348.4351,43.131961,36.183293,6.163089,-0.370198,0.9056
978,8.150000,415.3488,348.4351,43.131961,36.183293,6.163089,-0.370198,0.9056
979,8.158333,415.3488,348.4351,43.131961,36.183293,6.163089,-0.370198,0.9056
980,8.166667,415.3211,348.9676,43.129078,36.238591,6.160207,-0.314900,0.9030
981,8.175000,415.3211,348.9676,43.129078,36.238591,6.160207,-0.314900,0.9030
982,8.183333,415.3211,348.9676,43.129078,36.238591,6.160207,-0.314900,0.9030
983,8.191667,415.3211,348.9676,43.129078,36.238591,6.160207,-0.314900,0.9030
984,8.200000,416.3844,348.0147,43.239494,36.139640,6.270622,-0.413851,0.9136
985,8.208333,416.3844,348.0147,43.239494,36.139640,6.270622,-0.413851,0.9136
986,8.216667,416.3844,348.0147,43.239494,36.139640,6.270622,-0.413851,0.9136
987,8.225000,416.3844,348.0147,43.239494,36.139640,6.270622,-0.413851,0.9136
988,8.233333,418.2264,348.0756,43.430782,36.145959,6.461910,-0.407532,0.9087
989,8.241667,418.2264,348.0756,43.430782,36.145959,6.461910,-0.407532,0.9087
990,8.250000,418.2264,348.0756,43.430782,36.145959,6.461910,-0.407532,0.9087
991,8.258333,418.2264,348.0756,43.430782,36.145959,6.461910,-0.407532,0.9087
992,8.266667,418.5611,348.4977,43.465540,36.189795,6.496668,-0.363696,0.9071
993,8.275000,418.5611,348.4977,43.465540,36.189795,6.496668,-0.363696,0.9071
994,8.283333,418.5611,348.4977,43.465540,36.189795,6.496668,-0.363696,0.9071
995,8.291667,418.5611,348.4977,43.465540,36.189795,6.496668,-0.363696,0.9071
996,8.300000,419.0910,349.0415,43.520562,36.246266,6.551690,-0.307225,0.9082
997,8.308333,419.0910,349.0415,43.520562,36.246266,6.551690,-0.307225,0.9082
998,8.316667,419.0910,349.0415,43.520562,36.246266,6.551690,-0.307225,0.9082
999,8.325000,419.0910,349.0415,43.520562,36.246266,6.551690,-0.307225,0.9082
1000,8.333333,419.1955,348.8637,43.531419,36.227801,6.562547,-0.325690,0.9092
1001,8.341667,419.1955,348.8637,43.531419,36.227801,6.562547,-0.325690,0.9092
1002,8.350000,419.1955,348.8637,43.531419,36.227801,6.562547,-0.325690,0.9092
1003,8.358333,419.1955,348.8637,43.531419,36.227801,6.562547,-0.325690,0.9092
1004,8.366667,419.6785,350.8402,43.581580,36.433052,6.612708,-0.120439,0.9132
1005,8.375000,419.6785,350.8402,43.581580,36.433052,6.612708,-0.120439,0.9132
1006,8.383333,419.6785,350.8402,43.581580,36.433052,6.612708,-0.120439,0.9132
1007,8.391667,419.6785,350.8402,43.581580,36.433052,6.612708,-0.120439,0.9132
1008,8.400000,419.7343,351.0278,43.587374,36.452529,6.618502,-0.100962,0.9141
1009,8.408333,419.7343,351.0278,43.587374,36.452529,6.618502,-0.100962,0.9141
1010,8.416667,419.7343,351.0278,43.587374,36.452529,6.618502,-0.100962,0.9141
1011,8.425000,419.7343,351.0278,43.587374,36.452529,6.618502,-0.100962,0.9141
1012,8.433333,419.7939,351.2993,43.593557,36.480728,6.624685,-0.072763,0.9166
1013,8.441667,419.7939,351.2993,43.593557,36.480728,6.624685,-0.072763,0.9166
1014,8.450000,419.7939,351.2993,43.593557,36.480728,6.624685,-0.072763,0.9166
1015,8.458333,419.7939,351.2993,43.593557,36.480728,6.624685,-0.072763,0.9166
1016,8.466667,419.8839,351.5065,43.602903,36.502243,6.634031,-0.051248,0.9183
1017,8.475000,419.8839,351.5065,43.602903,36.502243,6.634031,-0.051248,0.9183
1018,8.483333,419.8839,351.5065,43.602903,36.502243,6.634031,-0.051248,0.9183
1019,8.491667,419.8839,351.5065,43.602903,36.502243,6.634031,-0.051248,0.9183
1020,8.500000,419.8017,351.7733,43.594365,36.529948,6.625494,-0.023543,0.9198
1021,8.508333,419.8017,351.7733,43.594365,36.529948,6.625494,-0.023543,0.9198
1022,8.516667,419.8017,351.7733,43.594365,36.529948,6.625494,-0.023543,0.9198
1023,8.525000,419.8017,351.7733,43.594365,36.529948,6.625494,-0.023543,0.9198
1024,8.533333,419.6375,352.0603,43.577314,36.559752,6.608443,0.006261,0.9194
1025,8.541667,419.6375,352.0603,43.577314,36.559752,6.608443,0.006261,0.9194
1026,8.550000,419.6375,352.0603,43.577314,36.559752,6.608443,0.006261,0.9194
1027,8.558333,419.6375,352.0603,43.577314,36.559752,6.608443,0.006261,0.9194
1028,8.566667,419.6321,352.1048,43.576760,36.564375,6.607888,0.010884,0.9176
1029,8.575000,419.6321,352.1048,43.576760,36.564375,6.607888,0.010884,0.9176
1030,8.583333,419.6321,352.1048,43.576760,36.564375,6.607888,0.010884,0.9176
1031,8.591667,419.6321,352.1048,43.576760,36.564375,6.607888,0.010884,0.9176
1032,8.600000,419.6166,352.1188,43.575143,36.565831,6.606271,0.012340,0.9163
1033,8.608333,419.6166,352.1188,43.575143,36.565831,6.606271,0.012340,0.9163
1034,8.616667,419.6166,352.1188,43.575143,36.565831,6.606271,0.012340,0.9163
1035,8.625000,419.6166,352.1188,43.575143,36.565831,6.606271,0.012340,0.9163
1036,8.633333,419.5912,352.0743,43.572506,36.561210,6.603634,0.007719,0.9167
1037,8.641667,419.5912,352.0743,43.572506,36.561210,6.603634,0.007719,0.9167
1038,8.650000,419.5912,352.0743,43.572506,36.561210,6.603634,0.007719,0.9167
1039,8.658333,419.5912,352.0743,43.572506,36.561210,6.603634,0.007719,0.9167
1040,8.666667,419.5365,352.0386,43.566828,36.557498,6.597956,0.004007,0.9152
1041,8.675000,419.5365,352.0386,43.566828,36.557498,6.597956,0.004007,0.9152
1042,8.683333,419.5365,352.0386,43.566828,36.557498,6.597956,0.004007,0.9152
1043,8.691667,419.5365,352.0386,43.566828,36.557498,6.597956,0.004007,0.9152
1044,8.700000,419.4847,351.7241,43.561454,36.524835,6.592582,-0.028656,0.9137
1045,8.708333,419.4847,351.7241,43.561454,36.524835,6.592582,-0.028656,0.9137
1046,8.716667,419.4847,351.7241,43.561454,36.524835,6.592582,-0.028656,0.9137
1047,8.725000,419.4847,351.7241,43.561454,36.524835,6.592582,-0.028656,0.9137
1048,8.733333,419.3976,351.5950,43.552405,36.511437,6.583533,-0.042055,0.9126
1049,8.741667,419.3976,351.5950,43.552405,36.511437,6.583533,-0.042055,0.9126
1050,8.750000,419.3976,351.5950,43.552405,36.511437,6.583533,-0.042055,0.9126
1051,8.758333,419.3976,351.5950,43.552405,36.511437,6.583533,-0.042055,0.9126
1052,8.766667,419.2365,351.5029,43.535672,36.501875,6.566800,-0.051616,0.9136
1053,8.775000,419.2365,351.5029,43.535672,36.501875,6.566800,-0.051616,0.9136
1054,8.783333,419.2365,351.5029,43.535672,36.501875,6.566800,-0.051616,0.9136
1055,8.791667,419.2365,351.5029,43.535672,36.501875,6.566800,-0.051616,0.9136
1056,8.800000,417.5527,351.1175,43.360820,36.461852,6.391948,-0.091639,0.9074
1057,8.808333,417.5527,351.1175,43.360820,36.461852,6.391948,-0.091639,0.9074
1058,8.816667,417.5527,351.1175,43.360820,36.461852,6.391948,-0.091639,0.9074
1059,8.825000,417.5527,351.1175,43.360820,36.461852,6.391948,-0.091639,0.9074
1060,8.833333,415.7772,351.0843,43.176439,36.458397,6.207567,-0.095095,0.9146
1061,8.841667,415.7772,351.0843,43.176439,36.458397,6.207567,-0.095095,0.9146
1062,8.850000,415.7772,351.0843,43.176439,36.458397,6.207567,-0.095095,0.9146
1063,8.858333,415.7772,351.0843,43.176439,36.458397,6.207567,-0.095095,0.9146
1064,8.866667,415.8266,350.3332,43.181576,36.380398,6.212704,-0.173094,0.9145
1065,8.875000,415.8266,350.3332,43.181576,36.380398,6.212704,-0.173094,0.9145
1066,8.883333,415.8266,350.3332,43.181576,36.380398,6.212704,-0.173094,0.9145
1067,8.891667,415.8266,350.3332,43.181576,36.380398,6.212704,-0.173094,0.9145
1068,8.900000,416.2981,350.2218,43.230540,36.368830,6.261668,-0.184662,0.9198
1069,8.908333,416.2981,350.2218,43.230540,36.368830,6.261668,-0.184662,0.9198
1070,8.916667,416.2981,350.2218,43.230540,36.368830,6.261668,-0.184662,0.9198
1071,8.925000,416.2981,350.2218,43.230540,36.368830,6.261668,-0.184662,0.9198
1072,8.933333,416.2846,348.7600,43.229132,36.217038,6.260260,-0.336453,0.9206
1073,8.941667,416.2846,348.7600,43.229132,36.217038,6.260260,-0.336453,0.9206
1074,8.950000,416.2846,348.7600,43.229132,36.217038,6.260260,-0.336453,0.9206
1075,8.958333,416.2846,348.7600,43.229132,36.217038,6.260260,-0.336453,0.9206
1076,8.966667,416.3560,349.9034,43.236552,36.335774,6.267680,-0.217717,0.9190
1077,8.975000,416.3560,349.9034,43.236552,36.335774,6.267680,-0.217717,0.9190
1078,8.983333,416.3560,349.9034,43.236552,36.335774,6.267680,-0.217717,0.9190
1079,8.991667,416.3560,349.9034,43.236552,36.335774,6.267680,-0.217717,0.9190
1080,9.000000,416.4140,349.6913,43.242577,36.313744,6.273706,-0.239747,0.9168
1081,9.008333,416.4140,349.6913,43.242577,36.313744,6.273706,-0.239747,0.9168
1082,9.016667,416.4140,349.6913,43.242577,36.313744,6.273706,-0.239747,0.9168
1083,9.025000,416.4140,349.6913,43.242577,36.313744,6.273706,-0.239747,0.9168
1084,9.033333,416.4806,350.5541,43.249491,36.403342,6.280619,-0.150149,0.9190
1085,9.041667,416.4806,350.5541,43.249491,36.403342,6.280619,-0.150149,0.9190
1086,9.050000,416.4806,350.5541,43.249491,36.403342,6.280619,-0.150149,0.9190
1087,9.058333,416.4806,350.5541,43.249491,36.403342,6.280619,-0.150149,0.9190
1088,9.066667,416.4169,350.2533,43.242873,36.372101,6.274001,-0.181390,0.9187
1089,9.075000,416.4169,350.2533,43.242873,36.372101,6.274001,-0.181390,0.9187
1090,9.083333,416.4169,350.2533,43.242873,36.372101,6.274001,-0.181390,0.9187
1091,9.091667,416.4169,350.2533,43.242873,36.372101,6.274001,-0.181390,0.9187
1092,9.100000,416.4152,350.1013,43.242693,36.356316,6.273821,-0.197175,0.9175
1093,9.108333,416.4152,350.1013,43.242693,36.356316,6.273821,-0.197175,0.9175
1094,9.116667,416.4152,350.1013,43.242693,36.356316,6.273821,-0.197175,0.9175
1095,9.125000,416.4152,350.1013,43.242693,36.356316,6.273821,-0.197175,0.9175
1096,9.133333,416.3692,350.3249,43.237918,36.379539,6.269046,-0.173952,0.9196
1097,9.141667,416.3692,350.3249,43.237918,36.379539,6.269046,-0.173952,0.9196
1098,9.150000,416.3692,350.3249,43.237918,36.379539,6.269046,-0.173952,0.9196
1099,9.158333,416.3692,350.3249,43.237918,36.379539,6.269046,-0.173952,0.9196
1100,9.166667,416.3674,350.5152,43.237733,36.399299,6.268861,-0.154193,0.9203
1101,9.175000,416.3674,350.5152,43.237733,36.399299,6.268861,-0.154193,0.9203
1102,9.183333,416.3674,350.5152,43.237733,36.399299,6.268861,-0.154193,0.9203
1103,9.191667,416.3674,350.5152,43.237733,36.399299,6.268861,-0.154193,0.9203
1104,9.200000,416.3643,350.5064,43.237414,36.398391,6.268542,-0.155101,0.9203
1105,9.208333,416.3643,350.5064,43.237414,36.398391,6.268542,-0.155101,0.9203
1106,9.216667,416.3643,350.5064,43.237414,36.398391,6.268542,-0.155101,0.9203
1107,9.225000,416.3643,350.5064,43.237414,36.398391,6.268542,-0.155101,0.9203
1108,9.233333,416.2947,349.6855,43.230181,36.313142,6.261309,-0.240350,0.9210
1109,9.241667,416.2947,349.6855,43.230181,36.313142,6.261309,-0.240350,0.9210
1110,9.250000,416.2947,349.6855,43.230181,36.313142,6.261309,-0.240350,0.9210
1111,9.258333,416.2947,349.6855,43.230181,36.313142,6.261309,-0.240350,0.9210
1112,9.266667,416.2607,349.1141,43.226656,36.253806,6.257784,-0.299685,0.9202
1113,9.275000,416.2607,349.1141,43.226656,36.253806,6.257784,-0.299685,0.9202
1114,9.283333,416.2607,349.1141,43.226656,36.253806,6.257784,-0.299685,0.9202
1115,9.291667,416.2607,349.1141,43.226656,36.253806,6.257784,-0.299685,0.9202
1116,9.300000,416.2987,348.9257,43.230602,36.234241,6.261731,-0.319250,0.9197
1117,9.308333,416.2987,348.9257,43.230602,36.234241,6.261731,-0.319250,0.9197
1118,9.316667,416.2987,348.9257,43.230602,36.234241,6.261731,-0.319250,0.9197
1119,9.325000,416.2987,348.9257,43.230602,36.234241,6.261731,-0.319250,0.9197
1120,9.333333,416.3266,348.7356,43.233495,36.214504,6.264623,-0.338988,0.9206
1121,9.341667,416.3266,348.7356,43.233495,36.214504,6.264623,-0.338988,0.9206
1122,9.350000,416.3266,348.7356,43.233495,36.214504,6.264623,-0.338988,0.9206
1123,9.358333,416.3266,348.7356,43.233495,36.214504,6.264623,-0.338988,0.9206
1124,9.366667,416.6775,349.6735,43.269938,36.311892,6.301066,-0.241600,0.9151
1125,9.375000,416.6775,349.6735,43.269938,36.311892,6.301066,-0.241600,0.9151
1126,9.383333,416.6775,349.6735,43.269938,36.311892,6.301066,-0.241600,0.9151
1127,9.391667,416.6775,349.6735,43.269938,36.311892,6.301066,-0.241600,0.9151
1128,9.400000,420.4231,348.7647,43.658902,36.217516,6.690030,-0.335975,0.9235
1129,9.408333,420.4231,348.7647,43.658902,36.217516,6.690030,-0.335975,0.9235
1130,9.416667,420.4231,348.7647,43.658902,36.217516,6.690030,-0.335975,0.9235
1131,9.425000,420.4231,348.7647,43.658902,36.217516,6.690030,-0.335975,0.9235
1132,9.433333,425.0463,350.9790,44.138998,36.447464,7.170126,-0.106027,0.9446
1133,9.441667,425.0463,350.9790,44.138998,36.447464,7.170126,-0.106027,0.9446
1134,9.450000,425.0463,350.9790,44.138998,36.447464,7.170126,-0.106027,0.9446
1135,9.458333,425.0463,350.9790,44.138998,36.447464,7.170126,-0.106027,0.9446
1136,9.466667,429.6304,350.6532,44.615033,36.413632,7.646161,-0.139859,0.9613
1137,9.475000,429.6304,350.6532,44.615033,36.413632,7.646161,-0.139859,0.9613
1138,9.483333,429.6304,350.6532,44.615033,36.413632,7.646161,-0.139859,0.9613
1139,9.491667,429.6304,350.6532,44.615033,36.413632,7.646161,-0.139859,0.9613
1140,9.500000,434.1395,350.8734,45.083276,36.436500,8.114404,-0.116991,0.9639
1141,9.508333,434.1395,350.8734,45.083276,36.436500,8.114404,-0.116991,0.9639
1142,9.516667,434.1395,350.8734,45.083276,36.436500,8.114404,-0.116991,0.9639
1143,9.525000,434.1395,350.8734,45.083276,36.436500,8.114404,-0.116991,0.9639
1144,9.533333,438.8734,351.3467,45.574869,36.485645,8.605997,-0.067847,0.9681
1145,9.541667,438.8734,351.3467,45.574869,36.485645,8.605997,-0.067847,0.9681
1146,9.550000,438.8734,351.3467,45.574869,36.485645,8.605997,-0.067847,0.9681
1147,9.558333,438.8734,351.3467,45.574869,36.485645,8.605997,-0.067847,0.9681
1148,9.566667,443.5784,351.3552,46.063464,36.486530,9.094592,-0.066961,0.9691
1149,9.575000,443.5784,351.3552,46.063464,36.486530,9.094592,-0.066961,0.9691
1150,9.583333,443.5784,351.3552,46.063464,36.486530,9.094592,-0.066961,0.9691
1151,9.591667,443.5784,351.3552,46.063464,36.486530,9.094592,-0.066961,0.9691
1152,9.600000,445.5357,351.8264,46.266720,36.535468,9.297848,-0.018024,0.9930
1153,9.608333,445.5357,351.8264,46.266720,36.535468,9.297848,-0.018024,0.9930
1154,9.616667,445.5357,351.8264,46.266720,36.535468,9.297848,-0.018024,0.9930
1155,9.625000,445.5357,351.8264,46.266720,36.535468,9.297848,-0.018024,0.9930
1156,9.633333,446.1275,351.5794,46.328174,36.509819,9.359302,-0.043672,0.9874
1157,9.641667,446.1275,351.5794,46.328174,36.509819,9.359302,-0.043672,0.9874
1158,9.650000,446.1275,351.5794,46.328174,36.509819,9.359302,-0.043672,0.9874
1159,9.658333,446.1275,351.5794,46.328174,36.509819,9.359302,-0.043672,0.9874
1160,9.666667,446.3825,351.5853,46.354656,36.510428,9.385784,-0.043063,0.9801
1161,9.675000,446.3825,351.5853,46.354656,36.510428,9.385784,-0.043063,0.9801
1162,9.683333,446.3825,351.5853,46.354656,36.510428,9.385784,-0.043063,0.9801
1163,9.691667,446.3825,351.5853,46.354656,36.510428,9.385784,-0.043063,0.9801
1164,9.700000,446.4267,351.5666,46.359242,36.508487,9.390370,-0.045004,0.9772
1165,9.708333,446.4267,351.5666,46.359242,36.508487,9.390370,-0.045004,0.9772
1166,9.716667,446.4267,351.5666,46.359242,36.508487,9.390370,-0.045004,0.9772
1167,9.725000,446.4267,351.5666,46.359242,36.508487,9.390370,-0.045004,0.9772
1168,9.733333,446.4350,351.5286,46.360104,36.504535,9.391232,-0.048956,0.9758
1169,9.741667,446.4350,351.5286,46.360104,36.504535,9.391232,-0.048956,0.9758
1170,9.750000,446.4350,351.5286,46.360104,36.504535,9.391232,-0.048956,0.9758
1171,9.758333,446.4350,351.5286,46.360104,36.504535,9.391232,-0.048956,0.9758
1172,9.766667,446.3521,351.6765,46.351494,36.519894,9.382622,-0.033598,0.9807
1173,9.775000,446.3521,351.6765,46.351494,36.519894,9.382622,-0.033598,0.9807
1174,9.783333,446.3521,351.6765,46.351494,36.519894,9.382622,-0.033598,0.9807
1175,9.791667,446.3521,351.6765,46.351494,36.519894,9.382622,-0.033598,0.9807
1176,9.800000,446.2647,351.6977,46.342420,36.522095,9.373548,-0.031396,0.9826
1177,9.808333,446.2647,351.6977,46.342420,36.522095,9.373548,-0.031396,0.9826
1178,9.816667,446.2647,351.6977,46.342420,36.522095,9.373548,-0.031396,0.9826
1179,9.825000,446.2647,351.6977,46.342420,36.522095,9.373548,-0.031396,0.9826
1180,9.833333,446.2101,351.7439,46.336755,36.526896,9.367883,-0.026595,0.9852
1181,9.841667,446.2101,351.7439,46.336755,36.526896,9.367883,-0.026595,0.9852
1182,9.850000,446.2101,351.7439,46.336755,36.526896,9.367883,-0.026595,0.9852
1183,9.858333,446.2101,351.7439,46.336755,36.526896,9.367883,-0.026595,0.9852
1184,9.866667,446.2039,351.7078,46.336111,36.523153,9.367239,-0.030338,0.9855
1185,9.875000,446.2039,351.7078,46.336111,36.523153,9.367239,-0.030338,0.9855
1186,9.883333,446.2039,351.7078,46.336111,36.523153,9.367239,-0.030338,0.9855
1187,9.891667,446.2039,351.7078,46.336111,36.523153,9.367239,-0.030338,0.9855
1188,9.900000,446.1571,351.4161,46.331246,36.492859,9.362374,-0.060632,0.9827
1189,9.908333,446.1571,351.4161,46.331246,36.492859,9.362374,-0.060632,0.9827
1190,9.916667,446.1571,351.4161,46.331246,36.492859,9.362374,-0.060632,0.9827
1191,9.925000,446.1571,351.4161,46.331246,36.492859,9.362374,-0.060632,0.9827
1192,9.933333,446.1995,351.1988,46.335653,36.470292,9.366781,-0.083199,0.9821
1193,9.941667,446.1995,351.1988,46.335653,36.470292,9.366781,-0.083199,0.9821
1194,9.950000,446.1995,351.1988,46.335653,36.470292,9.366781,-0.083199,0.9821
1195,9.958333,446.1995,351.1988,46.335653,36.470292,9.366781,-0.083199,0.9821
1196,9.966667,446.2776,350.6131,46.343759,36.409471,9.374887,-0.144021,0.9783
1197,9.975000,446.2776,350.6131,46.343759,36.409471,9.374887,-0.144021,0.9783
1198,9.983333,446.2776,350.6131,46.343759,36.409471,9.374887,-0.144021,0.9783
1199,9.991667,446.2776,350.6131,46.343759,36.409471,9.374887,-0.144021,0.9783
1200,10.000000,446.1408,349.2051,46.329552,36.263258,9.360680,-0.290233,0.9768
1201,10.008333,446.1408,349.2051,46.329552,36.263258,9.360680,-0.290233,0.9768
1202,10.016667,446.1408,349.2051,46.329552,36.263258,9.360680,-0.290233,0.9768
1203,10.025000,446.1408,349.2051,46.329552,36.263258,9.360680,-0.290233,0.9768
1204,10.033333,446.0882,348.4912,46.324090,36.189115,9.355218,-0.364377,0.9783
1205,10.041667,446.0882,348.4912,46.324090,36.189115,9.355218,-0.364377,0.9783
1206,10.050000,446.0882,348.4912,46.324090,36.189115,9.355218,-0.364377,0.9783
1207,10.058333,446.0882,348.4912,46.324090,36.189115,9.355218,-0.364377,0.9783
1208,10.066667,446.0404,348.1469,46.319126,36.153371,9.350254,-0.400121,0.9824
1209,10.075000,446.0404,348.1469,46.319126,36.153371,9.350254,-0.400121,0.9824
1210,10.083333,446.0404,348.1469,46.319126,36.153371,9.350254,-0.400121,0.9824
1211,10.091667,446.0404,348.1469,46.319126,36.153371,9.350254,-0.400121,0.9824
1212,10.100000,445.9832,347.9343,46.313188,36.131291,9.344316,-0.422200,0.9859
1213,10.108333,445.9832,347.9343,46.313188,36.131291,9.344316,-0.422200,0.9859
1214,10.116667,445.9832,347.9343,46.313188,36.131291,9.344316,-0.422200,0.9859
1215,10.125000,445.9832,347.9343,46.313188,36.131291,9.344316,-0.422200,0.9859
1216,10.133333,445.9174,347.7545,46.306352,36.112616,9.337481,-0.440875,0.9886
1217,10.141667,445.9174,347.7545,46.306352,36.112616,9.337481,-0.440875,0.9886
1218,10.150000,445.9174,347.7545,46.306352,36.112616,9.337481,-0.440875,0.9886
1219,10.158333,445.9174,347.7545,46.306352,36.112616,9.337481,-0.440875,0.9886
1220,10.166667,445.8324,347.7348,46.297529,36.110571,9.328657,-0.442921,0.9901
1221,10.175000,445.8324,347.7348,46.297529,36.110571,9.328657,-0.442921,0.9901
1222,10.183333,445.8324,347.7348,46.297529,36.110571,9.328657,-0.442921,0.9901
1223,10.191667,445.8324,347.7348,46.297529,36.110571,9.328657,-0.442921,0.9901
1224,10.200000,445.7396,347.7421,46.287889,36.111327,9.319017,-0.442165,0.9909
1225,10.208333,445.7396,347.7421,46.287889,36.111327,9.319017,-0.442165,0.9909
1226,10.216667,445.7396,347.7421,46.287889,36.111327,9.319017,-0.442165,0.9909
1227,10.225000,445.7396,347.7421,46.287889,36.111327,9.319017,-0.442165,0.9909
1228,10.233333,445.7056,347.7932,46.284367,36.116640,9.315495,-0.436851,0.9911
1229,10.241667,445.7056,347.7932,46.284367,36.116640,9.315495,-0.436851,0.9911
1230,10.250000,445.7056,347.7932,46.284367,36.116640,9.315495,-0.436851,0.9911
1231,10.258333,445.7056,347.7932,46.284367,36.116640,9.315495,-0.436851,0.9911
1232,10.266667,445.7219,347.6379,46.286054,36.100510,9.317182,-0.452981,0.9912
1233,10.275000,445.7219,347.6379,46.286054,36.100510,9.317182,-0.452981,0.9912
1234,10.283333,445.7219,347.6379,46.286054,36.100510,9.317182,-0.452981,0.9912
1235,10.291667,445.7219,347.6379,46.286054,36.100510,9.317182,-0.452981,0.9912
1236,10.300000,445.7208,347.5338,46.285938,36.089697,9.317066,-0.463794,0.9908
1237,10.308333,445.7208,347.5338,46.285938,36.089697,9.317066,-0.463794,0.9908
1238,10.316667,445.7208,347.5338,46.285938,36.089697,9.317066,-0.463794,0.9908
1239,10.325000,445.7208,347.5338,46.285938,36.089697,9.317066,-0.463794,0.9908
1240,10.333333,445.7205,347.3890,46.285910,36.074665,9.317038,-0.478826,0.9918
1241,10.341667,445.7205,347.3890,46.285910,36.074665,9.317038,-0.478826,0.9918
1242,10.350000,445.7205,347.3890,46.285910,36.074665,9.317038,-0.478826,0.9918
1243,10.358333,445.7205,347.3890,46.285910,36.074665,9.317038,-0.478826,0.9918
1244,10.366667,445.8031,347.2540,46.294484,36.060646,9.325612,-0.492845,0.9922
1245,10.375000,445.8031,347.2540,46.294484,36.060646,9.325612,-0.492845,0.9922
1246,10.383333,445.8031,347.2540,46.294484,36.060646,9.325612,-0.492845,0.9922
1247,10.391667,445.8031,347.2540,46.294484,36.060646,9.325612,-0.492845,0.9922
1248,10.400000,445.9045,347.1224,46.305018,36.046981,9.336146,-0.506510,0.9919
1249,10.408333,445.9045,347.1224,46.305018,36.046981,9.336146,-0.506510,0.9919
1250,10.416667,445.9045,347.1224,46.305018,36.046981,9.336146,-0.506510,0.9919
1251,10.425000,445.9045,347.1224,46.305018,36.046981,9.336146,-0.506510,0.9919
1252,10.433333,445.9889,347.1077,46.313778,36.045449,9.344906,-0.508043,0.9901
1253,10.441667,445.9889,347.1077,46.313778,36.045449,9.344906,-0.508043,0.9901
1254,10.450000,445.9889,347.1077,46.313778,36.045449,9.344906,-0.508043,0.9901
1255,10.458333,445.9889,347.1077,46.313778,36.045449,9.344906,-0.508043,0.9901
1256,10.466667,446.0234,347.1384,46.317369,36.048640,9.348497,-0.504851,0.9895
1257,10.475000,446.0234,347.1384,46.317369,36.048640,9.348497,-0.504851,0.9895
